author,category,content,date,media,photo,title,url
,,"['(사진=게티이미지뱅크)손해보험사 빅4가 자사 고객 패널을 모집할 때 남성 고객은 배제한 채 여성 고객으로만 고객 패널을 구성하는 것으로 나타났다. 다양한 소비자들의 비판적인 목소리에 귀 기울이고자 하는 고객 패널의 의미가 무색하다는 지적이 나온다.26일 관련업계에 따르면 삼성화재(277,000 +0.54%)·현대해상(31,000 +1.14%)·DB손해보험(60,600 +1.68%)·KB손해보험 등 국내 손보사 빅4는 올해 각 사의 고객 패널을 새롭게 모집했거나 모집 중이다.삼성화재는 이달 제26기 고객패널을 모집하면서 모집대상을 삼성화재 장기보험 상품에 가입 중인 서울, 경기 및 수도권에 거주 중인 30~40대 여성을 대상으로만 지원을 받았다.삼성화재는 2005년 손해보험 업계에서 최초로 고객패널 제도를 발족, 현재까지 총 25개 기수를 운영해왔다. 삼성화재 관계자는 ""아무래도 보험 소비자들이 대부분 여성이다보니 고객 패널도 주고객층을 위주로 뽑고 있다""며 ""고객 패널 활동을 하면서 다양한 과제를 수행하기 위해서도 직장인보다는 시간이 여유로운 주부들이 적합하다""고 말했다. 다른 손보사의 상황도 크게 다르지 않다. DB손보는 올해 제17기 소비자평가단을 모집하면서 모집대상을 수도권 거주 20~40대 여성 주부 고객으로 한정해 최종 15명을 선발했다. 현재 제13기 고객마음 패널을 모집 중인 현대해상도 패널 자격 조건을 30~40대 여성으로 제한했다. 제13기 고객패널 모집 인터뷰를 진행 중인 KB손보는 자격 요건이 30~40대 전업주부다.고객 패널 제도의 경우 주부의 참여도가 높다. 상대적으로 다른 연령대에 비해 시간적인 여유가 있고 보험상품에 대한 관심이 많기 때문이다. 손보사 입장에서도 한정된 재원으로 고객 패널을 운영하기 위해서는 주 고객층인 주부들에게 집중해 그들로부터 상품이나 서비스에 적합한 아이디어를 도출해 내겠다는 복안이다. KB손보 관계자는 ""30~40대 전업주부를 타깃으로 고객 패널을 뽑고 있지만 전업주부라면 해당 연령 기준을 벗어나더라도 면접이나 지원서 확인을 통해 충분히 조건에 부합한다고 하면 고객 패널로 선정하기도 한다""며 ""과거에 50대 주부가 고객 패널로 뽑힌 적이 있다""고 해명했다. 이같은 손보사의 해명과 달리 생명보험사 고객패널의 경우 자격요건이 조금 더 자유로웠다. 때문에 일각에서는 손보사들이 고객 패널 모집 과정 처음부터 특정 고객층만을 대상으로 해 역차별한다는 불만이 제기되고 있다. 지난달 고객패널을 모집한 교보생명은 자격요건에 성별이나 연령대를 명시하지 않았다. 올해 처음 고객 패널 모집에 나선 AIA생명은 모집 대상을 25~59세 남녀로 정해 손보사 대비 모집 폭이 넓었다.교보생명 관계자는 ""고객을 대표해 균형 있는 시각으로 생명보험상품과 서비스 등에 대한 의견을 진솔하게 제시할 수 있는 다양한 연령층의 고객 패널을 모시기 위해 신청하는 분들의 제한을 특별히 두지 않았다""고 설명했다.보험사들은 자사의 상품 및 서비스에 대해 고객의 시각으로 문제점을 분석하고 개선 아이디어를 회사 정책에 반영하고자 고객 패널 제도를 운영하고 있다. 고객 패널로 선정되면 제시된 주제에 대한 체험, 인터뷰, 정보탐색, 모니터링 등의 과제를 수행하고 활동결과 레포트 제출, 간담회 참석, 온라인 커뮤니티 활동 및 미션수행 등을 진행한다. 보험사는 고객 패널들에게 최대 월 80만원 수준의 기본활동비 제공과 함께 활동 우수자를 별도 시상한다.보험업계 한 관계자는 ""보험사는 고객 패널 제도를 통해 현장의 목소리를 직접 듣고 영업 환경 개선 및 잠재적 고객 유치까지 가능해 여러 보험사들이 공을 들이고 있다""며 ""고객의 관점에서 바라 본 여러 유용한 아이디어가 많이 발굴돼 실제 업무 전반에 적용되는 사례는 계속 증가하고 있는 추세""라고 말했다.차은지 한경닷컴 기자 chachacha@hankyung.com']",2019.02.26 10:57,한국경제,,"손해보험업계 ""고객 패널은 여성만 모집""…왜?",https://www.hankyung.com/economy/article/2019022670086
,,[],2019.02.21,전자신문,,"[ET투자뉴스]삼성화재, ""명확한 자본정책 발…"" BUY (MAINTAIN)-하이투자증권",http://www.etnews.com/20190221000010
,,"['삼성화재는 지난 20일 서울 서초동 삼성화재 본사 경영회의실에서 ‘제100회 고객권익보호위원회’를 열었다. 최영무 삼성화재 사장(가운데)이 이동필 법무법인 의성 변호사, 황창근 홍익대 교수 등 고객권익보호위원들과 기념촬영하고 있다.삼성화재 제공']",2019.02.21 17:44,한국경제,,"삼성화재, 고객권익보호위원회 개최 ",https://www.hankyung.com/economy/article/2019022145101
,,"['이베스트투자증권이 삼성화재(277,000 +0.54%)에 대해 ""배당도 실적도 1위사의 프리미엄을 보여줬다""며 투자의견 매수, 목표주가 33만3000원을 유지했다.삼성화재 작년 4분기 순이익은 전년 대비 301% 성장한 1543억원으로 시장 예상치 1013억원을 52.8% 웃돌았다. 장기보험손해율이 하락한 게 주효했다. 통상 4분기는 계절성 때문에 장기보험, 특히 장기위험손해율 상승이 불가피한데 삼성화재는 이례적으로 위험손해율이 하락했다. 위험보험료 증가에 따른 분모 증가효과와 발생손해액 감소가 원인이다.작년 종가 기준 배당 수익률은 4.3%이며 배당성향 중기적 50% 확대를 가정한 올해와 내년 주당배당금(DPS)는 1만2300원, 1만3400원이 예상된다. 이는 전일 종가 기준 배당수익률 4.2%, 4.6%에 해당한다.박혜진 이베스트투자증권 연구원은 ""업계는 다시 경쟁싸이클로 접어들고 있는데 이런 시기는 1위사에게 유리하다""며 ""위험손해율 및 자동차손해율에서 2위권사와 격차를 분명히 벌리고 있다""고 설명했다. 이소은 한경닷컴 기자 luckysso@hankyung.com']",2019.02.21 07:27,한국경제,,"""삼성화재, 2위권사와 손해율 격차↑…1위사 프리미엄""-이베스트 ",https://www.hankyung.com/finance/article/2019022112456
,,,,,,,https://sports.news.naver.com/general/news/read.nhn?oid=604&aid=0000000284
,,['·2일(토)■ 프로축구 1부 △인천-제주(오후 2시·인천전용경기장) JTBC3 폭스스포츠 △상주-강원(오후 4시·상주시민경기장) SPOTV+■ 프로농구 △삼성-KT(잠실실내체육관) △LG-인삼공사(창원체육관·이상 오후 3시) △전자랜드-DB(오후 5시·인천삼산월드체육관) IB스포츠■ 여자농구 △OK저축은행-신한은행(오후 5시·서수원칠보체육관) SPOTV2■ 프로배구 △우리카드-삼성화재(오후 2시·서울장충체육관) SBS스포츠 △KGC인삼공사-흥국생명(오후 4시·대전충무체육관) KBS N·3일(일)■ 프로축구 1부 △서울-포항(오후 2시·서울월드컵경기장) SPOTV+■ 프로농구 △오리온-SK(고양체육관) MBC스포츠+ △KCC-현대모비스(전주체육관·이상 오후 3시) △삼성-전자랜드(오후 5시·잠실실내체육관) IB스포츠■ 여자농구 △KB-KEB하나은행(오후 5시·청주체육관) SPOTV2■ 프로배구 △한국전력-대한항공(오후 2시·수원체육관) SBS스포츠 △한국도로공사-GS칼텍스(오후 4시·김천실내체육관) KBS N'],2019.03.01 20:56,경향일보,,,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201903012056005&code=980701
,,"[' 김영우 기자 youngwoo@hankyung.com 박정림 KB증권 사장과 만난 미로키친은 시끌벅적했다. 서울 서초구 잠원동 한적한 주택가에 있는 조그만 식당인데, 테이블 4개가 단체손님으로 꽉 찼다. 뒷사람과는 거의 등을 맞대고 앉아야 했다. “조금 시끄러울 순 있는데 소통할 수 있는 열린 공간이란 점이 매력적이에요. 보통 우리 나이 때는 독방에서 만나잖아요. 여기선 쉽게 사람들과 친해질 수 있습니다. 심지어 옆 테이블과도요.” 박 사장은 이 식당 단골이 된 이유에 대해 이렇게 말했다. 그는 이날도 식당에 들어서자마자 옆 테이블에서 아는 얼굴을 발견하고는 반갑게 인사했다.박 사장은 지난 1월 김성현 사장과 함께 KB증권 각자대표에 취임했다. 증권업계 최초의 여성 최고경영자(CEO)다. 그는 ‘쫀쫀한 CEO’가 되겠다고 했다. 다른 말로 하면 디테일에 강한 CEO다. “고객이 행복할 수 있다면 기꺼이 쫀쫀한 CEO가 되겠습니다. 고객이 불행한데 선 굵은 CEO가 무슨 소용이에요.”30여 년 만에 이룬 꿈첫 요리로 골뱅이샐러드가 나왔다. 맛간장을 뿌려 살짝 볶은 백골뱅이가 샐러드와 함께 그릇에 담겼다. 입에 넣고 씹자 쫄깃쫄깃한 식감이 그대로 전해졌다. 박 사장은 “3주마다 제철 재료에 맞춰 메뉴를 바꾸는 식당”이라며 “항상 신선한 재료를 맛볼 수 있어 자주 와도 질리지 않는다”고 했다.“아, 시원하다.” 맥주를 한 잔 들이켠 박 사장이 말했다. 그러고는 직접 가져온 와인을 꺼냈다. 주종을 안 가린다고 했다. 주량은 공식적으로 소주 한 병 반. 두 병까지도 마실 수 있다고 했다. 충분히 더 마실 수 있을 것처럼 보였다. “대학 때만 해도 제가 술을 잘 마시는 줄 몰랐습니다. 아버지가 술을 굉장히 잘 드셨지만요.”박 사장은 서울 영동여고를 졸업했다. 지금은 남녀공학인 영동일고로 바뀐 곳이다. 고등학교 때 공부를 잘하는 편은 아니었다고 믿어지지 않는 얘기를 했다. 그는 서울대 경영학과 82학번이다. “공부는 열심히 안 했는데, 시험 문제를 잘 읽어요. 질문의 요지를 정확히 아는 거죠.” 어릴 때부터 잘못된 것에 대해선 의사 표현을 똑 부러지게 하는 편이었다며, 고교 때 백지 시험답안지를 냈던 에피소드를 들려줬다. “선생님이 틀린 개수대로 손바닥과 발바닥을 때렸어요. 그게 좀 비합리적이라고 생각했습니다. 반항의 의미로 백지 답안지를 낸 거죠.”주꾸미구이와 미나리무침이 테이블에 올려졌다. 새벽에 충남 홍성에서 올라온 주꾸미는 탱탱하면서도 부드러웠고, 옆에 같이 놓인 돌미나리는 상큼했다. 보통 주꾸미는 빨갛게 양념하는데, 이 집은 재료 본연의 맛을 살려 빨간 양념을 하지 않은 것이 특징이다.박 사장은 고교 때부터 꿈이 ‘사장님’이었다. “TV를 너무 봤나. 어린 마음에 잡초 같지만 큰 기업에 들어가 으?으?하며 일하는 게 좋아 보였습니다. 어머니가 산부인과·소아과 의사였는데, 전문직에 대한 로망은 별로 없었고요.” 그래서 들어간 서울대 경영학과의 82학번 동기 중엔 증권업계 CEO가 많다. 정영채 NH투자증권 사장, 김신 SK증권 사장, 메리츠종금증권 사장을 거친 김용범 메리츠금융지주 부회장이 모두 박 사장과 동기다. 지금도 자주 얼굴을 보는 사이다.1년 계약직에서 사장까지1993년 한 신문 기사를 보면 박 사장 이름이 등장한다. ‘정밀한 자료 분석 능력 등을 바탕으로 국회에 여성 보좌진이 하나둘 생겨나고 있다’는 내용이다. 그는 1992년부터 2년 동안 정몽준 통일국민당 국회의원 비서관을 지냈다. 1986년 대학 졸업 후 첫 직장은 체이스맨해튼은행(현 JP모간체이스은행) 서울지점이었지만 2년 뒤 대학원을 다니고 결혼과 육아를 하면서 새 직장을 찾고 있을 때 기회가 왔다고 했다. “대학원을 졸업하고 외국계 증권사인 슈로더에 지원서를 냈다가 떨어졌습니다. 애널리스트가 되고 싶었거든요. 우연히 소개를 받아 면접을 본 게 정몽준 의원실이었어요.” 정책도 짜고, 대정부 질문도 만들고, 공무원도 만났다. 그 덕분에 금융에만 있었으면 좁았을 시야가 넓어졌다고 했다. “일도 재밌었고 자부심도 컸어요. 나이가 있었다면 계속 그 일을 했을지도 몰라요. 어린 나이였기 때문에 민간에서 다른 일을 해보고 싶었습니다.”1994년 조흥은행이 조흥경제연구소를 세우면서 책임연구원으로 들어갔다. 그는 이때부터 리스크 관리 전문가로 두각을 나타냈고, 1999년 삼성화재 자산운용실 팀장으로 영입됐다. 외환위기를 거치며 리스크 관리의 중요성이 높아지던 때였다. 2002년엔 한국인 최초로 세계리스크관리전문가협회 임원에 당선됐다. 국민은행으로 간 것은 2004년. 이증락 당시 국민은행 부행장의 권유로 옮겼다고 했다.입안이 좀 텁텁하다 싶을 때쯤 참치와 마가 나왔다. 차가운 참치를 넣자 입 안이 상쾌해졌다. 뒤이어 메인 요리인 새조개와 차돌박이 구이가 푸짐하게 그릇에 담겨 나왔다. 새조개는 겨울 끄트머리인 지금이 제철이다. 새조개에 차돌박이, 시금치, 절임 배추를 ‘사합’으로 싸 먹는데, 맛의 조화가 일품이었다. 술이 맥주와 와인을 거쳐 제주도산 소주로 넘어가면서 이야기는 국민은행 시절로 이어졌다.“시장운영리스크부장으로 들어왔어요. 전문 인력이라 매년 계약을 갱신해야 하는 1년 계약직이었지만 불안한 마음은 없었어요. 대신 처절하게 노력했습니다. 오히려 열심히 한 만큼 처우해주니 좋은 점도 있었고요. 임원이 되니 계약 기간이 2년으로 늘어나 좋았습니다.” 현실적으로 남성 중심적인 직장에서 성공하기 위해 술자리는 물론 필요할 경우 동료 선후배들이 모여 흡연하는 장소까지도 같이 가서 어울렸다고 했다. “남성들 세계에선 중요한 일이 ‘비공식적인 자리’에서 결정되는 경우가 많더라고요. 그래도 위로 오빠가 셋이고, 경영학과도 거의 남학생이다 보니 남성들과 어울리는 게 어렵진 않았어요.” 아이 둘을 키우면서도 못 끝낸 일이 있으면 집에 들고 가서 처리했다. 새벽 4시까지 일하기도 했다. 그날 일은 그날 다 처리해야 직성이 풀린다고 했다.대신 ‘모든 것을 다 잘하려고 하지 마라’가 박 사장의 철칙이다. “많은 여성 직장인이 모든 걸 완벽하게 하려는 강박이 있어요. 집이 좀 더러우면 어떻고, 요리를 안 하면 어때요. 포기할 건 포기해야죠. 어떻게 사람이 다 잘할 수 있겠습니까.” 약속 없는 휴일엔 늦잠 자고, 와인 마시면서 주문형 비디오(VOD)로 밀린 드라마 보는 게 낙이라고 했다.승승장구만 한 것은 아니었다. 부서가 사라져 조사역으로 발령 난 적도 있다고 했다. “돌이켜보면 한직으로 밀려났을 때나 슬럼프에 빠졌을 때도 조직이나 윗사람은 이런 나를 지켜보고 있었다”며 “조직에서 잘나가는 사람을 봐도 꽃길만 걸은 사람은 없고, 한직에 있을 때도 열심히 일한 사람이 대부분”이라고 말했다.“1년 뒤 KB증권의 달라진 모습 지켜봐 달라”코다리조림과 냉이된장찌개, 밥이 나올 때쯤 박 사장이 남은 와인 한 병을 들고 앞 테이블로 갔다. “인터뷰와 사진 촬영으로 불편하게 해 죄송하다”고 말을 건넸다. 명함을 주고받으며 KB증권에 관심을 가져 달라는 말을 잊지 않았다.박 사장이 좋아하는 경영자는 애플 창업자인 고(故) 스티브 잡스와 아마존 창업자인 제프 베이조스다. 고객과 디테일에 집착하는 공통점이 있다. “고성장 시대에는 차별성이 별로 중요하지 않았어요. 뭘 하든 수익이 났습니다. 지금은 저성장시대잖아요. 꼼꼼하지 않으면 수익이 안 납니다. 디테일이 없는 큰 그림은 사상누각에 불과해요. 베이조스도 고객에게 집착하는데 우리가 고객에게 집착하지 않을 이유가 있겠어요?”박 사장이 “보물”이라며 다이어리 두 권을 보여줬다. 글로 빽빽했다. 매일 해야 할 일과 업무 추진 과정에서 확인해야 할 일들이 적혀 있었다. 분홍색 다이어리는 KB증권 사장, 녹색은 겸임하고 있는 KB금융지주 자본시장부문장 업무용이다. “처리된 것은 형광펜으로 칠하고, 안 된 건 계속 물어봅니다. 쫀쫀하다고 할지 몰라도 고객 행복을 위해서라면 쫀쫀한 CEO가 되는 게 나아요.”박 사장은 1년 뒤 KB증권이 어떤 증권사로 바뀌어 있을지 기대해 달라고 했다. 그는 “증권업계 첫 여성 CEO, 은행에서 온 증권사 사장, 역할이 나뉜 각자대표라는 점에 시장의 의구심이 있다는 것을 잘 안다”며 “이 세 가지 모두에서 성공할 수 있다는 것을 보여주고 싶다”고 말했다.■KB증권은…KB금융그룹 계열 증권회사다. 지난해 9월 말 기준 자기자본 4조3955억원으로 업계 5위다. 2016년 현대증권을 인수하고 2017년 1월 통합법인이 출범하면서 단숨에 업계 상위권으로 도약했다.국민은행과의 복합 점포 운영 등을 통해 그룹 시너지를 강화하는 한편, 금융당국에 단기금융업(발행어음) 인가를 신청하는 등 초대형 투자은행(IB)으로 발돋움하고 있다. 베트남 자회사 KBSV를 통해 급성장하는 베트남 자본시장에도 진출했다.2017년 통합법인 출범 이후 각자대표 체제를 유지하고 있다. 박정림 사장이 자산관리(WM)와 세일즈앤드트레이딩(S&amp;T), 경영관리 부문을, 김성현 사장이 IB와 홀세일, 글로벌 사업, 리서치센터를 맡고 있다.■박정림 사장 약력△1963년 서울 출생△1982년 영동여고 졸업△1986년 서울대 경영학과 졸업△1991년 서울대 경영학 석사△1986년 체이스맨해튼은행 서울지점 입사△1992년 정몽준 국회의원 비서관△1994년 조흥은행 경제연구소 책임연구원△1999년 삼성화재 자산운용실 팀장△2004년 국민은행 시장운영리스크부장△2012년 국민은행 WM본부장△2014년 국민은행 리스크관리본부 부행장△2015년 국민은행 여신그룹 부행장△2017년 KB금융지주 WM총괄 부사장 겸 KB증권 WM부문 부사장△2019년 KB증권 사장 겸 KB금융지주 자본시장부문장■박정림 사장의 단골집 미로키친 제철 재료 사용한 계절요리…3주마다 메뉴 바뀌어서울 지하철 3호선 신사역 4번 출구에서 대주피오레아파트 방향으로 460m가량 들어오다 보면 조그만 간판이 보인다.요리사 이진명 씨가 2012년 연 제철 요리 음식점이다. 식사는 코스 요리인 ‘미로 특선’ 한 가지다. 약 3주마다 제철 재료에 맞게 메뉴 구성이 바뀐다. 지금은 골뱅이샐러드, 주꾸미구이와 미나리무침, 참치와 마, 새조개와 차돌박이 구이, 코다리조림과 식사로 구성돼 있다. 인터넷에선 ‘단골들만 아는 맛집’으로 알려져 있다.매일 신선한 재료를 사용하며 노량진시장 가락시장에서 구하기 힘든 재료나 비싼 재료는 지방에서 직접 구해온다. 이씨는 “지금 제철인 새조개는 지난해 날씨가 너무 더웠던 탓에 공급량이 달린다”며 “충남 홍성에서 매일 15㎏씩 택배로 받아온다”고 말했다.문어샐러드, 석화, 전복구이, 물회, 보리굴비, 소꼬리찜, 가리비구이, 광어와 참치회, 웅피조개찜, 병어조림, 간장게장, 연포탕, 항정살 파절임, 갈치조림 등 계절에 맞게 다양한 요리를 맛볼 수 있다. 미로 특선 7만원. 영업시간은 오후 6시부터 10시까지며 일요일은 쉰다. 장소가 넓지 않고 단체 손님이 많아 100% 예약제로 운영한다.임근호/전범진 기자 eigen@hankyung.com']",2019.03.01 18:41,한국경제,,"[한경과 맛있는 만남] 박정림 KB증권 사장, '유리천장' 깬 증권사 첫 女사장…워킹맘들 포기할 건 포기하고 일해야",https://www.hankyung.com/finance/article/2019030117021
,,"['&lt;8강전&gt; ●안국현 8단 ○롄샤오 9단\xa0\xa0 \xa0 12보(189~213)=롄샤오 9단이 패를 벌리긴 했지만, 팻감이 녹록지 않다. 궁여지책으로 212로 팻감을 쓰자 안국현 8단은 잠시 고민하더니 213으로 시원하게 패를 따냈다. 패를 해소하고 우변과\xa0우하귀의 바꿔치기가 이뤄져도 충분히 이길 수 있다는 판단이 섰기 때문이다. 그는 바른 판단을 내린 걸까. \xa0 기보실제로 실전에선 \'참고도\' 수순에 따라 거대한 변화가 이뤄졌다. 흑이 우변을 넓게 차지했고, 백이 우하귀 사석을 살려 실리를 차지했다(228…△ / 235…225). 롄샤오의 간절한 바람대로 변화가 만들어지긴 한 것이다. 하지만 이 변화로는 승패에 아무런 영향이 없다. 안국현의 판단이 정확했고, 여전히 바둑은 흑이 남는 장사다. \xa0 참고도롄샤오는 \'참고도\'에서 볼 수 있듯 255수가 돼서야 돌을 던져 패배를 인정했다. 세계대회 성적에 대한 미련과 아쉬움이 그를 여기까지 몰고 온 걸까. 안국현이란 뜻밖의 복병을 만나 그는 또다시 다음 세계대회를 기약하게 됐다. \xa0 바둑을 마치고 대국장을 나선 안국현은 어리둥절한 표정이었다. 롄샤오를 꺾으면서 안국현은 2017년에 이어 2018년에도 삼성화재배 준결승 진출에 성공했다. 그것도 2년 연속 한국 선수 홀로 준결승에 오른 것이다. 준결승 상대는 또다시 탕웨이싱 9단. 묘한 기시감이다. (196·202·208 …190 / 193·199·205·211…▲)\xa0 \xa0 정아람 기자 aa@joongang.co.kr ']",2019.03.01 00:02,중앙일보,, [2018 삼성화재배 월드바둑마스터스]  일 년 전 모습 그대로,https://news.joins.com/article/23398904
박진용 기자,,"['새 판매채널 확보 효과 입증돼청구 자동화 등 효율성 제고 노려 보험사들이 핀테크 업체에 구애의 손길을 내밀고 있다. 핀테크 업체와 협업을 통해 온라인 등 신규 판매채널 확보, 보험금 청구 과정 자동화 등 두 마리 토끼를 잡겠다는 복안이다. 26일 금융권에 따르면 주요 보험사들이 토스·보맵 등 플랫폼서비스를 제공하는 핀테크 업체와 협업을 강화하고 있다. 일부 보험사들은 이미 협력 효과를 톡톡히 보고 있다며 고무된 모습이다. 실제 지난 1월부터 토스에서 암보험과 저축보험을 판매한 교보라이프플래닛은 출시 두 달 만에 약 1,000건의 판매량을 기록했다. 자동차보험 등을 판매하는 손해보험회사들과 다르게 생명보험사 상품은 보험설계사를 거치지 않은 비대면 채널에서 영업이 어려울 것이라는 우려를 고려할 때 기대 밖의 성과라는 게 업계 중론이다.이에 삼성화재·DB손해보험·한화생명 등 대형사들도 핀테크 업체들과 협력하기 위해 발 벗고 나섰다. 삼성화재는 주요 핀테크 업체를 담당하는 부서도 있는 것으로 알려졌다. 특히 토스는 손보사와 생보사 각각 2개씩 이미 파트너사로 확정해 일부 보험사에서는 토스를 대체할 다른 파트너라도 찾기 위해 조바심을 내고 있다는 후문이다. 이들은 핀테크 업체가 새로운 판매채널을 제공하는 수준을 넘어 기존 보험사들의 골칫거리였던 문제들도 상당 부분 해결할 수 있으리라 기대하고 있다. 과도한 인력이 투입됐던 보험금 심사 청구 과정을 모바일로 자동화하는 작업이 대표적이다. 보험사들이 핀테크와 만나 영업 성과 제고와 경영 효율성이라는 두 마리 토끼를 잡을 수 있을지 주목된다. /박진용기자 yongs@sedaily.com&lt;저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지&gt; XC']",2019-02-26 17:39:00,세계일보,,"[백브리핑] 보험사, 핀테크 업체에 잇단 러브콜",https://www.sedaily.com/NewsView/1VFGQJ5U28
,,,,,,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000049798
이지혜 기자,,"['제45회 프랜차이즈서울이 7~9일 서울 코엑스서 개최된다. VR 체험을 즐기고 있는 참관객들. &lt;사진=한국프랜차이즈산업협회&gt;[이뉴스투데이 이지혜 기자] 1인 무인 창업 등 최신 프랜차이즈 트렌드와 정보를 총망라하는 ‘프랜차이즈서울’이 이번주 목~토요일에 개최된다.한국프랜차이즈산업협회는 ‘2019 상반기 제45회 프랜차이즈서울’을 7~9일 서울 코엑스 C·D홀에서 개최한다고 3일 밝혔다. 이번 행사에는 300여개 업체, 600여개 부스가 참여한다.3월 5일까지 공식 홈페이지 사전 등록을 통해 선착순 무료 입장 가능하다. 입장권은 6000원이다.이번 박람회에서는 최근 최저임금 인상, 배달앱 비용 부담 증대 등 경영 환경 변화에 따라 1인 무인 창업 아이템을 대거 선보인다. 키오스크, 스마트폰 연동 결제와 같은 무인 주문·결제 시스템, 무인스터디카페·편의점 등 인건비 부담을 최소화하는 방안들이 소개된다. VR카페·3D피규어 등 IT 기술 기반 오락·서비스업까지 최신 트렌드를 직접 확인하고 체험할 수 있다.프랜차이즈서울에서 한 참가업체가 예비창업자에게 키오스크를 소개하고 있다. &lt;사진=한국프랜차이즈산업협회&gt;우수 유망 브랜드도 만나볼 수 있다. △카벤디쉬(해마로푸드서비) △김가네(김家네), △미술관·고래식당(디딤) △청담동말자싸롱(금탑에프앤비) △돈까스클럽(일승식품) △커피베이(사과나무) 등 외식업종과 △짐보리(한국짐보리 짐월드) △양키캔들(아로마무역) 등 교육·도소매업종, △짐도리(짐도리로지스틱스) △르하임스터디카페(르하임) △원카 전세렌트카(원카글로벌네트웍스) 등이 창여한다.아울러 프랜차이즈 창업에 반드시 필요한 △주방·포장 관련 설비(엔터라인) △결제 시스템(BTC코리아닷컴) 등 협력 업체와 △금융·보험 컨설팅(서울보증보험, 삼성화재해상보험) △정부 기관 법률 상담(공정거래위원회·한국공정거래조정원, 한국지식재산보호원) 등 상담 부스까지 백화점식 ‘원스톱쇼핑’ 체제를 구축, 예비 창업자 편의를 극대화할 것으로 기대된다.전시장 내 센트럴 스테이지에서는 전 분야에 걸친 창업 필수 지식 및 노하우를 전해 주는 정부 기관 및 국내외 업계 전문가들의 무료 강연이 진행된다. 이호욱 한국프랜차이즈산업협회 미국서부지회장 미국 프랜차이즈 창업 안내를 비롯해 가맹사업법(공정거래위원회 가맹거래과), 우수 브랜드 선별방법(대한가맹거래사협회), 가맹점 성공 전략(한국창업전략연구소, 프랜차이즈산업연구원) 소개, 프랜차이즈 세무실무(우리은행), 인도네시아 진출 안내(IFBM) △우수 브랜드 사업설명회 등이 마련된다.프랜차이즈서울은 한국프랜차이즈산업협회가 주최하고 코엑스·리드엑시비션스코리아가 주관하며 산업통상자원부, 공정거래위원회, 중소벤처기업부, 농림축산식품부, 식품의약품안전처, 특허청이 후원한다.이지혜 기자\xa0\xa0imari@enewstoday.co.kr&lt;저작권자 © 이뉴스투데이, 무단 전재 및 재배포 금지&gt;']",2019.03.03 13:38,이뉴스투데이,,프랜차이즈 창업 준비하고 있다면…제45회 프랜차이즈서울 코엑스서 7~9일 개최,http://www.enewstoday.co.kr/news/articleView.html?idxno=1276704
,,,,,,,http://isplus.live.joins.com/news/article/article.asp?total_id=23396444&cloc=
,,"[' [앵커] 여자프로배구에서 흥국생명이쌍포 이재영과 톰시아를 앞세워 4연승을 달리며 정규리그 우승을 눈앞에 뒀습니다. 이성훈 기자입니다. [리포트] 흥국생명의 주포 이재영이대각선 공격으로 인삼공사를 흔듭니다. 허를 찌르는 직선 공격까지, 이재영은 양팀 최다인 21득점을 올립니다. 외국인 공격수 톰시아도 타점 높은 공격과 서브 에이스로 공격에 힘을 보탭니다.흥국생명은 36득점을 합작한 이재영과 톰시아를 앞세워 인삼공사를 3대0으로 완파했습니다. 흥국생명은 4연승을 달리며 정규리그 우승에 성큼 다가섰습니다. 남은 2경기에서 1승만 추가하면자력으로 정규리그 1위와 챔피언결정전 직행을 확정 짓습니다.[이재영/흥국생명 : ""한경기 한경기 최선을 다하다 보면 우승이 오지 않을까 생각합니다.""] 최하위 인삼 공사는 무려 19연패의 깊은 부진에 빠졌습니다. 남자부에서 우리카드는 포스트시즌 진출이 좌절된삼성화재에 3대 0, 완패했습니다. 우리카드는 팀 창단 이후 처음으로 포스트 시즌 진출을 확정지은 상태지만,주포 아가메즈의 부상 공백을 실감했습니다. 최근 4연패에 빠진 신영철 감독의 고민도 깊어지고 있습니다. KBS 뉴스 이성훈입니다.']",입력 2019.03.02 (21:34),KBS뉴스,,"흥국생명, 4연승 질주…우승까지 매직넘버 ‘1’",http://news.kbs.co.kr/news/view.do?ncd=4149225&ref=A
